13854,5256,13747,5256
15648,3206,15648,3099
4304,5447,4305,5554
6603,6057,6604,5950
5999,5607,6106,5606
5999,5607,5998,5500
9054,5447,9055,5554
11353,6057,11354,5950
10749,5607,10856,5606
10749,5607,10748,5500
13804,5447,13805,5554
16103,6057,16104,5950
15499,5607,15606,5606
15499,5607,15498,5500
5200,3650,5100,3600
6250,10200,6200,10300
6200,10300,6100,10250
6200,10300,6150,10400
6150,11050,6200,11150
7100,10250,7200,10200
7000,10500,7050,10400
7000,10500,6900,10450
7000,9800,7100,9750
6450,8600,6500,8700
6000,4450,6100,4400
9950,3650,9850,3600
11000,10200,10950,10300
10950,10300,10850,10250
10950,10300,10900,10400
10900,11050,10950,11150
11850,10250,11950,10200
11750,10500,11800,10400
11750,10500,11650,10450
11750,9800,11850,9750
11200,8600,11250,8700
10750,4450,10850,4400
14700,3650,14600,3600
15750,10200,15700,10300
15700,10300,15600,10250
15700,10300,15650,10400
15650,11050,15700,11150
16600,10250,16700,10200
16500,10500,16550,10400
16500,10500,16400,10450
16500,9800,16600,9750
15950,8600,16000,8700
15500,4450,15600,4400
5000,2150,4900,2050
5100,2050,5000,2150
5450,4250,5350,4150
5050,6050,5150,6150
5400,6550,5300,6450
4300,9950,4200,9850
6050,11050,5950,11150
6050,11550,5950,11650
6100,10050,6200,9950
6600,5700,6700,5800
6950,3900,6850,3800
6950,4150,6850,4050
6700,5300,6600,5200
9750,2150,9650,2050
9850,2050,9750,2150
10200,4250,10100,4150
9800,6050,9900,6150
10150,6550,10050,6450
9050,9950,8950,9850
10800,11050,10700,11150
10800,11550,10700,11650
10850,10050,10950,9950
11350,5700,11450,5800
11700,3900,11600,3800
11700,4150,11600,4050
11450,5300,11350,5200
14500,2150,14400,2050
14600,2050,14500,2150
14950,4250,14850,4150
14550,6050,14650,6150
14900,6550,14800,6450
13800,9950,13700,9850
15550,11050,15450,11150
15550,11550,15450,11650
15600,10050,15700,9950
16100,5700,16200,5800
16450,3900,16350,3800
16450,4150,16350,4050
16200,5300,16100,5200
4247,5256,4100,5250
8997,5256,8850,5250
13747,5256,13600,5250
6000,3200,6148,3206
10750,3200,10898,3206
15500,3200,15648,3206
4050,2000,4050,2150
5450,3750,5600,3750
5600,4250,5450,4250
4150,3300,4300,3300
4700,2500,4550,2500
4700,2800,4550,2800
3700,2800,3550,2800
4500,4950,4500,4800
4350,4750,4350,4900
5650,5350,5650,5500
5650,5350,5800,5350
5800,5350,5800,5500
5700,6000,5700,6150
5550,6000,5700,6000
5750,5700,5750,5850
5550,6000,5550,6150
3950,5950,3800,5950
3950,6350,3800,6350
4400,8250,4250,8250
3900,11400,3750,11400
3900,11400,3900,11550
5950,10250,6100,10250
7300,9000,7300,9150
6700,9800,6700,9650
6150,8600,6000,8600
6000,8600,6000,8450
7100,6600,7100,6750
7350,4750,7350,4900
7350,3900,7350,4050
6000,3800,6000,3950
6450,2800,6450,2950
6300,2800,6450,2800
6150,2800,6300,2800
6000,2800,6150,2800
6150,2300,6300,2300
6300,2300,6450,2300
8800,2000,8800,2150
10200,3750,10350,3750
10350,4250,10200,4250
8900,3300,9050,3300
9450,2500,9300,2500
9450,2800,9300,2800
8450,2800,8300,2800
9250,4950,9250,4800
9100,4750,9100,4900
10400,5350,10400,5500
10400,5350,10550,5350
10550,5350,10550,5500
10450,6000,10450,6150
10300,6000,10450,6000
10500,5700,10500,5850
10300,6000,10300,6150
8700,5950,8550,5950
8700,6350,8550,6350
9150,8250,9000,8250
8650,11400,8500,11400
8650,11400,8650,11550
10700,10250,10850,10250
12050,9000,12050,9150
11450,9800,11450,9650
10900,8600,10750,8600
10750,8600,10750,8450
11850,6600,11850,6750
12100,4750,12100,4900
12100,3900,12100,4050
10750,3800,10750,3950
11200,2800,11200,2950
11050,2800,11200,2800
10900,2800,11050,2800
10750,2800,10900,2800
10900,2300,11050,2300
11050,2300,11200,2300
13550,2000,13550,2150
14950,3750,15100,3750
15100,4250,14950,4250
13650,3300,13800,3300
14200,2500,14050,2500
14200,2800,14050,2800
13200,2800,13050,2800
14000,4950,14000,4800
13850,4750,13850,4900
15150,5350,15150,5500
15150,5350,15300,5350
15300,5350,15300,5500
15200,6000,15200,6150
15050,6000,15200,6000
15250,5700,15250,5850
15050,6000,15050,6150
13450,5950,13300,5950
13450,6350,13300,6350
13900,8250,13750,8250
13400,11400,13250,11400
13400,11400,13400,11550
15450,10250,15600,10250
16800,9150,16800,9000
16200,9800,16200,9650
15650,8600,15500,8600
15500,8600,15500,8450
16600,6750,16600,6600
16850,4900,16850,4750
16850,4050,16850,3900
15500,3800,15500,3950
15950,2950,15950,2800
15800,2800,15950,2800
15650,2800,15800,2800
15500,2800,15650,2800
15650,2300,15800,2300
15800,2300,15950,2300
4250,1650,4400,1700
4900,1550,4950,1700
4850,1900,4900,2050
5900,2050,5750,2000
5400,2300,5250,2250
5200,3150,5050,3100
4150,3300,4100,3150
4600,2350,4550,2500
4500,2950,4550,2800
4500,4800,4350,4750
4650,6000,4500,6050
5550,6000,5400,6050
5750,5850,5700,6000
4400,7750,4250,7800
4050,9200,3900,9250
3750,11200,3900,11150
6950,10650,7000,10500
7050,10400,7100,10250
5950,9750,6100,9800
5950,9750,6000,9600
6700,5050,6650,4900
5850,3750,6000,3800
9000,1650,9150,1700
9650,1550,9700,1700
9600,1900,9650,2050
10650,2050,10500,2000
10150,2300,10000,2250
9950,3150,9800,3100
8900,3300,8850,3150
9350,2350,9300,2500
9250,2950,9300,2800
9250,4800,9100,4750
9400,6000,9250,6050
10300,6000,10150,6050
10500,5850,10450,6000
9150,7750,9000,7800
8800,9200,8650,9250
8500,11200,8650,11150
11700,10650,11750,10500
11800,10400,11850,10250
10700,9750,10850,9800
10700,9750,10750,9600
11450,5050,11400,4900
10600,3750,10750,3800
13750,1650,13900,1700
14400,1550,14450,1700
14350,1900,14400,2050
15400,2050,15250,2000
14900,2300,14750,2250
14700,3150,14550,3100
13650,3300,13600,3150
14100,2350,14050,2500
14000,2950,14050,2800
14000,4800,13850,4750
14150,6000,14000,6050
15050,6000,14900,6050
15250,5850,15200,6000
13900,7750,13750,7800
13550,9200,13400,9250
13250,11200,13400,11150
16450,10650,16500,10500
16550,10400,16600,10250
15450,9750,15600,9800
15450,9750,15500,9600
16200,5050,16150,4900
15350,3750,15500,3800
6699,8750,6750,8600
11449,8750,11500,8600
16199,8750,16250,8600
6600,9000,6699,8856
11350,9000,11449,8856
16100,9000,16199,8856
6604,5950,6700,5800
11354,5950,11450,5800
16104,5950,16200,5800
6106,5606,6250,5500
10856,5606,11000,5500
15606,5606,15750,5500
3450,1450,3550,1600
4150,1500,4250,1650
5350,3750,5200,3650
5100,3600,4950,3500
3550,2800,3400,2700
3550,3300,3400,3200
3950,4650,4100,4750
4650,6000,4800,6100
5300,6050,5150,6150
5250,5350,5150,5500
5550,6650,5400,6550
5300,6450,5150,6550
4800,6500,4650,6400
4250,5950,4100,5850
4100,5850,3950,5950
4550,7650,4400,7750
3450,9450,3300,9350
3600,11100,3750,11200
6250,10200,6400,10300
6650,11050,6500,11150
7050,10400,7200,10500
6700,10300,6850,10200
6950,9250,6800,9350
6800,9950,6700,9800
6100,9800,6200,9950
6700,9150,6600,9000
6950,3900,6850,4050
6600,5200,6700,5050
6100,3650,6000,3800
8200,1450,8300,1600
8900,1500,9000,1650
10100,3750,9950,3650
9850,3600,9700,3500
8300,2800,8150,2700
8300,3300,8150,3200
8700,4650,8850,4750
9400,6000,9550,6100
10050,6050,9900,6150
10000,5350,9900,5500
10300,6650,10150,6550
10050,6450,9900,6550
9550,6500,9400,6400
9000,5950,8850,5850
8850,5850,8700,5950
9300,7650,9150,7750
8200,9450,8050,9350
8350,11100,8500,11200
11000,10200,11150,10300
11400,11050,11250,11150
11800,10400,11950,10500
11450,10300,11600,10200
11700,9250,11550,9350
11550,9950,11450,9800
10850,9800,10950,9950
11450,9150,11350,9000
11700,3900,11600,4050
11350,5200,11450,5050
10850,3650,10750,3800
12950,1450,13050,1600
13650,1500,13750,1650
14850,3750,14700,3650
14600,3600,14450,3500
13050,2800,12900,2700
13050,3300,12900,3200
13450,4650,13600,4750
14150,6000,14300,6100
14800,6050,14650,6150
14750,5350,14650,5500
15050,6650,14900,6550
14800,6450,14650,6550
14300,6500,14150,6400
13750,5950,13600,5850
13600,5850,13450,5950
14050,7650,13900,7750
12950,9450,12800,9350
13100,11100,13250,11200
15750,10200,15900,10300
16150,11050,16000,11150
16550,10400,16700,10500
16200,10300,16350,10200
16450,9250,16300,9350
16300,9950,16200,9800
15600,9800,15700,9950
16200,9150,16100,9000
16450,3900,16350,4050
16100,5200,16200,5050
15600,3650,15500,3800
4304,5447,4500,5450
9054,5447,9250,5450
13804,5447,14000,5450
4354,5256,4304,5447
9104,5256,9054,5447
13854,5256,13804,5447
5998,5500,5800,5500
10748,5500,10550,5500
15498,5500,15300,5500
4199,5554,4000,5550
8949,5554,8750,5550
13699,5554,13500,5550
5100,1550,4900,1550
5000,2150,5000,2350
5000,2550,5000,2350
5450,2750,5250,2750
4950,3500,4950,3300
4500,2950,4500,3150
